id_stat,pays,date,epidemiologist
113,AUT,22/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
114,AUT,23/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
115,AUT,24/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
116,AUT,25/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
117,AUT,26/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
118,AUT,27/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
119,AUT,28/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
120,AUT,29/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
121,AUT,30/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
122,AUT,31/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
123,AUT,08/01/2020,e782830c-4592-4eb4-a144-be8c076e3018
124,AUT,08/02/2020,e782830c-4592-4eb4-a144-be8c076e3018
125,AUT,08/03/2020,e782830c-4592-4eb4-a144-be8c076e3018
126,AUT,08/04/2020,e782830c-4592-4eb4-a144-be8c076e3018
127,AUT,08/05/2020,e782830c-4592-4eb4-a144-be8c076e3018
128,AUT,08/06/2020,e782830c-4592-4eb4-a144-be8c076e3018
129,AUT,08/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
130,AUT,08/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
131,AUT,08/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
132,AUT,08/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
133,AUT,08/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
134,AUT,08/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
135,AUT,13/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
136,AUT,14/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
137,AUT,15/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
138,AUT,16/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
139,AUT,17/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
140,AUT,18/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
141,AUT,19/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
142,AUT,20/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
143,AUT,21/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
144,AUT,22/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
145,AUT,23/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
146,AUT,24/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
147,AUT,25/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
148,AUT,26/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
149,AUT,27/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
150,AUT,28/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
151,AUT,29/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
152,AUT,30/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
153,AUT,31/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
154,AUT,09/01/2020,e782830c-4592-4eb4-a144-be8c076e3018
155,AUT,09/02/2020,e782830c-4592-4eb4-a144-be8c076e3018
156,AUT,09/03/2020,e782830c-4592-4eb4-a144-be8c076e3018
157,AUT,09/04/2020,e782830c-4592-4eb4-a144-be8c076e3018
158,AUT,09/05/2020,e782830c-4592-4eb4-a144-be8c076e3018
159,AUT,09/06/2020,e782830c-4592-4eb4-a144-be8c076e3018
160,AUT,09/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
161,AUT,09/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
162,AUT,09/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
163,AUT,09/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
164,AUT,09/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
165,AUT,09/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
166,AUT,13/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
167,AUT,14/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
168,AUT,15/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
169,AUT,16/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
170,AUT,17/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
171,AUT,18/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
172,AUT,19/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
173,AUT,20/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
174,AUT,21/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
175,AUT,22/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
176,AUT,23/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
177,AUT,24/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
178,AUT,25/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
179,AUT,26/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
180,AUT,27/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
181,AUT,28/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
182,AUT,29/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
183,AUT,30/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
184,AUT,10/01/2020,e782830c-4592-4eb4-a144-be8c076e3018
185,AUT,10/02/2020,e782830c-4592-4eb4-a144-be8c076e3018
186,AUT,10/03/2020,e782830c-4592-4eb4-a144-be8c076e3018
187,AUT,10/04/2020,e782830c-4592-4eb4-a144-be8c076e3018
188,AUT,10/05/2020,e782830c-4592-4eb4-a144-be8c076e3018
189,AUT,10/06/2020,e782830c-4592-4eb4-a144-be8c076e3018
190,AUT,10/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
191,AUT,10/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
192,AUT,10/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
193,AUT,10/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
194,AUT,10/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
195,AUT,10/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
196,AUT,13/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
197,AUT,14/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
198,AUT,15/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
199,AUT,16/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
200,AUT,17/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
201,AUT,18/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
202,AUT,19/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
203,AUT,20/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
204,AUT,21/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
205,AUT,22/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
206,AUT,23/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
207,AUT,24/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
208,AUT,25/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
209,AUT,26/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
210,AUT,27/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
211,AUT,28/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
212,AUT,29/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
213,AUT,30/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
214,AUT,31/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
215,AUT,11/01/2020,e782830c-4592-4eb4-a144-be8c076e3018
216,AUT,11/02/2020,e782830c-4592-4eb4-a144-be8c076e3018
217,AUT,11/03/2020,e782830c-4592-4eb4-a144-be8c076e3018
218,AUT,11/04/2020,e782830c-4592-4eb4-a144-be8c076e3018
219,AUT,11/05/2020,e782830c-4592-4eb4-a144-be8c076e3018
220,AUT,11/06/2020,e782830c-4592-4eb4-a144-be8c076e3018
221,AUT,11/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
222,AUT,11/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
223,AUT,11/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
224,AUT,11/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
225,AUT,11/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
226,AUT,11/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
227,AUT,13/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
228,AUT,14/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
229,AUT,15/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
230,AUT,16/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
231,AUT,17/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
232,AUT,18/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
233,AUT,19/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
234,AUT,20/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
235,AUT,21/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
236,AUT,22/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
237,AUT,23/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
238,AUT,24/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
239,AUT,25/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
240,AUT,26/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
241,AUT,27/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
242,AUT,28/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
243,AUT,29/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
244,AUT,30/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
245,AUT,12/01/2020,e782830c-4592-4eb4-a144-be8c076e3018
246,AUT,12/02/2020,e782830c-4592-4eb4-a144-be8c076e3018
247,AUT,12/03/2020,e782830c-4592-4eb4-a144-be8c076e3018
248,AUT,12/04/2020,e782830c-4592-4eb4-a144-be8c076e3018
249,AUT,12/05/2020,e782830c-4592-4eb4-a144-be8c076e3018
250,AUT,12/06/2020,e782830c-4592-4eb4-a144-be8c076e3018
251,AUT,12/07/2020,e782830c-4592-4eb4-a144-be8c076e3018
252,AUT,12/08/2020,e782830c-4592-4eb4-a144-be8c076e3018
253,AUT,12/09/2020,e782830c-4592-4eb4-a144-be8c076e3018
254,AUT,12/10/2020,e782830c-4592-4eb4-a144-be8c076e3018
255,AUT,12/11/2020,e782830c-4592-4eb4-a144-be8c076e3018
256,AUT,12/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
257,AUT,13/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
258,AUT,14/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
259,AUT,15/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
260,AUT,16/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
261,AUT,17/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
262,AUT,18/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
263,AUT,19/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
264,AUT,20/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
265,AUT,21/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
266,AUT,22/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
267,AUT,23/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
268,AUT,24/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
269,AUT,25/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
270,AUT,26/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
271,AUT,27/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
272,AUT,28/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
273,AUT,29/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
274,AUT,30/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
275,AUT,31/12/2020,e782830c-4592-4eb4-a144-be8c076e3018
276,AUT,01/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
277,AUT,01/02/2021,e782830c-4592-4eb4-a144-be8c076e3018
278,AUT,01/03/2021,e782830c-4592-4eb4-a144-be8c076e3018
279,AUT,01/04/2021,e782830c-4592-4eb4-a144-be8c076e3018
280,AUT,01/05/2021,e782830c-4592-4eb4-a144-be8c076e3018
281,AUT,01/06/2021,e782830c-4592-4eb4-a144-be8c076e3018
282,AUT,01/07/2021,e782830c-4592-4eb4-a144-be8c076e3018
283,AUT,01/08/2021,e782830c-4592-4eb4-a144-be8c076e3018
284,AUT,01/09/2021,e782830c-4592-4eb4-a144-be8c076e3018
285,AUT,01/10/2021,e782830c-4592-4eb4-a144-be8c076e3018
286,AUT,01/11/2021,e782830c-4592-4eb4-a144-be8c076e3018
287,AUT,01/12/2021,e782830c-4592-4eb4-a144-be8c076e3018
288,AUT,13/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
289,AUT,14/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
290,AUT,15/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
291,AUT,16/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
292,AUT,17/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
293,AUT,18/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
294,AUT,19/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
295,AUT,20/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
296,AUT,21/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
297,AUT,22/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
298,AUT,23/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
299,AUT,24/01/2021,e782830c-4592-4eb4-a144-be8c076e3018
300,BEL,15/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
301,BEL,16/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
302,BEL,17/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
303,BEL,18/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
304,BEL,19/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
305,BEL,20/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
306,BEL,21/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
307,BEL,22/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
308,BEL,23/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
309,BEL,24/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
310,BEL,25/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
311,BEL,26/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
312,BEL,27/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
313,BEL,28/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
314,BEL,29/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
315,BEL,30/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
316,BEL,31/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
317,BEL,04/01/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
318,BEL,04/02/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
319,BEL,04/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
320,BEL,04/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
321,BEL,04/05/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
322,BEL,04/06/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
323,BEL,04/07/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
324,BEL,04/08/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
325,BEL,04/09/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
326,BEL,04/10/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
327,BEL,04/11/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
328,BEL,04/12/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
329,BEL,13/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
330,BEL,14/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
331,BEL,15/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
332,BEL,16/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
333,BEL,17/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
334,BEL,18/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
335,BEL,19/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
336,BEL,20/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
337,BEL,21/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
338,BEL,22/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
339,BEL,23/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
340,BEL,24/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
341,BEL,25/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
342,BEL,26/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
343,BEL,27/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
344,BEL,28/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
345,BEL,29/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
346,BEL,30/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
347,BEL,05/01/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
348,BEL,05/02/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
349,BEL,05/03/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
350,BEL,05/04/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
351,BEL,05/05/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
352,BEL,05/06/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
353,BEL,05/07/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
354,BEL,05/08/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
355,BEL,05/09/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
356,BEL,05/10/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
357,BEL,05/11/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
358,BEL,05/12/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
359,BEL,13/05/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
360,BEL,14/05/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
361,BEL,15/05/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
362,BEL,16/05/2020,1ad6c92e-7b97-41f5-a8d3-0c6a0e79a9b8
